Comment,Label
دمها ثقيل جدا وتأهيل الي أبعد الحدود,Negitive
احلام مع اني لاسمعاغانيها ولا احبها. الاانها. تقول صراحه.  عيني عينك,Positive
"أحلام مختلة عقلياً مريضة نفسياً عندها لا مبالاة بالكلمة وتفاهتها لأبعد الحدود.... 
صراحة مابعرف كيف سموها فنانة وهي كتير عليها كومبارس..... 
والأخ اللبناني فعلاً جابها عالوجع الله يعطيه العافية... . 
واصل ابو الشباب و الله يعطيك العافية",Negitive
"مين إلي عملهم غير الجمهور . .؟؟!! وليكو ( ماأعجبني )أكتر من (عجبني) . .؟؟!! 
الجمهور والناس مغيبة ما بدها تعرف. . بدها تكون قطيع . . يتحكم فيه الجهل . .",Positive
قناة تستحق المشاهده شكرا لكل الجهود الصادقة لتوصيل الحقيقة .,Positive
بصراحة ابشع مطربة عربية صراااحة والله و عمري ما اسمع لها اغنية,Negitive
شكراً لحضرتك ع هذه المهنية و النقد الجريئ لجميع عاهات مجتمعاتنا المتفككة المغلوب ع امرها..احييييييك و نتمنى الاستمرار و النجاح لك بهذه المهمة الانسانية السامية..,Positive
البرنامج مالوش معنى من غير أحلام,Positive
بحبك كتير احلام انا اصلن بتابع البرنامج بس عشانك انتي,Positive
"تافهة، مغرورة ودايما تحاول تفرض نفسها بتفاتها وبتفننها في تبدير ثروة زوجها لأنها عاشت الحرمان في صغرها وعندها نقص تحاول من خلاله أنها تعوض (الزين زين ولو قام من النوم والشين شين ولو اغتسل كل يوم) .. كان من الاحسن لو أنفقت ملايين الدولارات اللي تبدرينها على ملابسك البهلوانية وسيارات وتيلفونات على الشعب الفلسطيني يا منافقة يا محبة فلسطين زد على هذا هي تستاهل من يقيم صوتها ولولا ثروة زوجها والله لا تساوي شيئا.واللي عندو اعتراض يعطني اغنية لها فازت بالمراتب الأولى في تاريخها الفني أو جائزة عربية أو دولية فنية تحصلت عليها (الملكة)... فعلا ما تستحي لما أطلقت هذا الاسم على نفسها، قليلة الحياء تفوه",Negitive
بس بدي اعرف طعموها ايا ...... الكنتاكي؟,Positive
متخرجه منين ..؟... ههههههههههههههههه  وبتقيم الفرائض هههههههههههههه طيب والبرنامج اللى بسببه بيذيد عدد المغنين اللى بسببهم تحلالى الحب والمسمى الحقيقى له الزنا..تقولى عنه ايه,Positive
هههههههههههههه  لا حوله ولا قوه الا بلله ...والله مسخره فاضين احنا لأحلام ولغيرها.,Negitive
ما تفه من احلام إلا زوجها إنسانه تافه و تشوف الناس بنظرة دونيه.. و راغب عمك و تاج راسك,Negitive
"الفنانة احلام فنانة كبيرة وغصبا عن الكل وين المشكلة لمن الفنان يتصرف على طبيعته وسواء رضيت ولا ما رضيت احلام باقية في البرنامج لانها ملح البرنامج ومن دونها ما يسوى .
ابى اعرف وينكم فيه يوم راغب يتغزل في المشتركات وفي نانسي ؟ ولا هذا مو عيب",Positive
شكرا على الفيديو  Mazabta يبين حقيقة الوسخة العنصرية أحلام .اسم احلام مو لابق عليها.,Negitive
"احلام بتدخل الجنة من ورا حش الناس فيها خلاص يا بشر دعو الخلق للخالق يمكن مسويه خير صغير يدخلها الجنه الله اعلم فيها لا تسبونها وتقذفونها خلاص خلوها منها ل ربها مين احنا حتا نحاسبها 
..
استغفر الله العظيم واتوب اليه ..
اللهم صلي على سيدنا محمد وآله وصحبه اجمعين ..",Positive
"هل قريت قرآن اليوم؟ 
هل قلت استغفر الله 
الحمد لله
الله أكبر
سبحان الله
سبحان الله وبحمده
سبحان الله العظيم
لاإله إلا الله وحده لا شريك له له الملك وله الحمد وهو على كل شيء قدير
لاحول ولا قوة إلا بالله
اللهم صل وسلم على نبينا محمد",Positive
"المشكلة لم تعد في قناة تلفاز او في فنان المشكلة اصبحت تمس الشعب الذي يقبل بأن ينظر او يشاهد مثل تلك المناظر والبرامج

انا ما بدي احكي عن فنان او فنانة بس بشكل عام احنا في وهم كبير وماحدن عارف هالشي إلا الي بيقرا المشاكل السياسية وأفكار المنظمات وكتير اشيا .. الله يعينا",Positive
لمن احد بيتكلم على صوت لايختلف  عليه اثتين كصوت ذكرى الله يرحمها  تاءكد انه زعلان  من شي او مقهور وغيران او انه لايعرف شي اسمه فن حقيقه انما لو يعرف فمستحيل انه يتجرا ويتكلم على صوت طربي اصيل مثل صوت ذكرى الله يرحمها,Positive
لحظه انا بوظح شي كلنا نعرف انه مافيه افضل من صوت ذكرى الله يرحمها ومستحيل احد يتكلم ويتجرا على انه يتكلم على صوتها احلام هنا لمن تكلمت كانت مقهوره وزعلانه من ذكرى عشان هي قالت لها انها فنانه شعبيه   وذكرى ماكانت تقصد تظايقها حكت في هشي قبل الوفاه الله يرحمها ونا ابصم لك بلعشر هلكلام من من قلب احلام هي طلعت وتكلمت ووظحت حبها لصوت ذكرى بعد ماماتت وازيدك انها راحت مكه ودعت لها وندمت  بشكل كبير  مافيه احد يعرف ذكرى ومايحبها وطبيعي يحصل سوء تفاهم وخلافات بين الاصوات المحترفه,Positive
طوني خليفه انسان حقاني ومحترم,Positive
بنتك عندها طموح ...ههههههه,Positive
وجهة نظري أننا لا يمكن أن تكون النصيحة بهذه الطريقة بل إظهار أننا على مستوى أعلى منهم في التربية خاصة أما بهذه الطريقة فمتأسف.,Positive
مصر ارض العلماء و الأدباء و الشعراء أكبر و أشرف من هذي الساقطة و أمثالها و من يعرف الشعب المصري عن قرب يعرف مدى أدب و أخلاق هذا الشعب لكن الإعلام و الفنانين شوهوا صورتهم .,Negitive
"اللي اختشوا ماتوا ودي حقيقه
اللي معايا لايك",Positive
رقم 8 يكول منو هيفا واليسا لو غطن صدرهن مينعرفن 😂😂جا انت وين تباوع يمعود ع وجه لو ع...😉😉😉😂😂😂😂😂مركز ماشاء الله الحجي😃😃,Positive
ها مصر مو تعيبون ع هيفاء وهبي😊😊لعد متحجون ع ذن ع اقل مسوت هيج هيفا😊😊,Positive
منو هاي😐,Positive
