Comment,Label
اشكرك واحمد الله اني حصلتك روح الاهي فين مارحت تتوفق 😪 تعبت لين لقيت شخص اعطاني اللي ابحث عنه بلا لف ودوران وفقني الله واياك لكل مايحب ويرضى 🤍,Positive
موهبه تستحق الجلد,Negitive
الشاشه الخضرا تعمل أعمال 😍💔,Netural
بارك الله فيك يا شيخنا الفاضل اشكرك جزيل الشكر يا اخي,Positive
يا الله انك تسحره ذا الاصلع,Negitive
مين موصلكم لذي المرحله,Negitive
الا الوراء دائما و ابدا الصراحة ابهرتونا مهبة تستحق الدفن 😊😊,Negitive
كل اللي بالكومنت ناس صحيين و عقول مبصره لكل من أتى هنا ليسمع هذا الحوار الراقي أخيرا بدأت ترى و تحب نفسك وتهذبها من قيمة الذات❤️,Positive
لحين منجدكم ذي اغنيه 😭,Negitive
ضحكتني من الدقيقه ١٩ الين خلصت😂😂,Netural
سبحان الله بعد الحلقه الكل بيرتب علاقاته حلقه كلها وانا افكر بعلاقاتي,Positive
موهبتك تستحق الدفن ادفنهاا😍💔,Negitive
جزاء الله الف خير على من قام بهاذا البودكاست المفيد❤️❤️❤️❤️,Positive
ده هو سبب ان الاغاني حرام,Negitive
عاشت ايده والله ميخليها تايها من حقه محاسبة زوجته اذا مسيطر عليها تركبه هيه تصير ابو البيت  وهذا رايي,Negitive
كفوو نعم هاؤلاالرجال وإلى فلا  سبب انحطاط بعض الدول العربية اتباع الانظمه التي هي عار على العفاف والستر,Positive
ماشاءالله قصرتوا والله الصراحه موهبة تستحق الدفن و الشنق و الخنق و الرجم حتى الموت تسلم رجولكم,Negitive
مقدرتش اكمل من القرف وبعدين ايه البنطول المتنيل بستين نيله داه نصوا بنطلون ونصه شورط ياوليه يامفتريه,Negitive
ماشاءالله عليكم وجزاكم الله خير الجزاء 🇸🇦🇮🇶,Positive
يعطيك العاافيه ماقصرت,Positive
الي يدعون حقوق المراءه هذولا خرفاان حريمهم,Negitive
من أفضل الاغاني اللي اسمعها دايم للأسترخاء,Positive
ارجوكم بلاش الموسيقى,Negitive
ماشاء الله تبارك الله,Positive
فنان الله يبارك لك,Positive
ياليت احد السحره يتكفل فيه ويسحره بأشد انواع السحر عشان يعرف ان الله حق,Negitive
حسبي الله و نعم الوكيل البوته باظ مني بسببك😢,Negitive
لالالالالا نانسي موهيك😇,Negitive
فيديو رائع وقيم مشكور صديقي العزيز ❤️,Positive
طيب ما فهمت ليش قبل انو يشتغل بالاخير بدون مال,Netural
الفضائين شكلهم يضحك اكثر من الاغنيه 😆,Netural
امبيهه شذاا تكفينن فطستت 😭😭,Negitive
ودي اجي لعند باب بيتكم وأسلمك اللايك شخصيا ❤️😘,Positive
ياقلبي انت السحر عالم ثاني اول خطوه تتدخل الحمام في قرآن تقراء بل عكس استغفر الله العظيم واتوب اليه النبي صلى الله عليه وسلم انسحر  انت الي من امثالك جهل,Negitive
جزاكم الله خير و نفع بك اياسر الحزيمي شكراا لكم و نريد حلقات أخرى,Positive
عادي في رجال بتعمل اكتر من هيك,Netural
اول مرا اسمع كلام عن العلاقات والذات مع ذكر الجوانب الدينيه فيه غالبا من يتكلم في ذا الموضوع حقين الطاقه والخزعبلات ماشاءالله الحين صملت اشتري كتاب ذا الشخص,Positive
تعرفون مكتبة الكترونية اقدر اقرا الكنب فيها مجانا,Netural
اللهم لا شماته,Negitive
من اجمل الحلقات اللي سمعتها والمفروض الكل يسمعها شكرا ابو مالح على هذا اللقاء المثري وشكرا لضيفك الكريم والملهم ياسر الحزيمي ❤,Positive
شرح جميل ورائع لمقدمة الكتاب انا قرأت الكتاب كامل صراحة من أفضل واجمل الكتب الي قريتها ويستاهل كل ريال يندفع فيه,Positive
منزلينه في ٢٠٢٠ ويقولو ٢٠٢٣,Netural
الحلقه ما راح اوفي حقها ابدا من المدح والكل ما قصر   بس الشي اللي شدني اكثر وعجبني هو سمت وسكون ابو عمر  😁😊👌👌 ولا قاطعه وخلاه يسهب في الكلام  احييك ابو لاحم,Positive
قد سألت نفسك العلوم ذي اللي تفتخر فيها  و كل شي من وين جت مو هو كل شي تفسيره انوجد بالقرآن من خلق آدم عليه السلام الى اخر يوم بالدنيا عشان كذا الادلة العلمية اللي تقولها حتى لو سمعتها ما راح تكون كاملة لان القران هو الدليل العلمي الوحيد الاصح في هذا العالم,Netural
برشلونة مع غوارديولا كان اسطوري,Netural
طب الي شخر لما شاف الفيديو يجي هنا😂😂🤦,Negitive
طيب بعد ماحصلته بعلي اكسبرس ايش اسوي بعدين,Netural
أنا من المغرب وبحب الفنانا ننسي,Positive
الله يعطيك العافيه,Positive
الأخ عبدالله كيف نقدر نتواصل معك بشكل خاص,Netural
ابسط اسباب السعاده ال٢٥دقيقه الي اقضيها وانا اتفرج ف مقاطعك الله يسعدك😭🥺🤍🤍,Positive
والله تعيش حقوق المرا مش بشوارع نحنو مسلمون ويكفي هاذ,Netural
اعظم بودكاست في اليوتيوب والعظمة لله جل جلاله,Positive
فين نادي القرن الأهلي🦅🦅 😡😡,Netural
أفضل حرية في العالم,Positive
والله من اجمل الساعات او قد تكون اجملها على الإطلاق هي استماعنا للدكتور ياسر وللحكم الي اسراها الله على لسانهالله ينفعنا بها ويجزيه ربنا عنا كل خيرزاده الله من فضله ونعمه,Positive
والله انك كفو وشرحك روعه ومقنع وجديدة عليا جميع الأفكار أشكرك وربي يرزقك من فضله,Positive
ويع وش ذي الاغنيه الي زي الزق استغفرالله ولله الفن و المسيقه يحفرون قبرهم,Negitive
وين شيلسي ومنشستر سيتي,Netural
والله المفروض تحط ريال مدريد من ٢٠١٤ الى ٢٠١٨,Negitive
لا عاد تنزلون اغنيه ثانيه ولو تعتزلون عن اليوتيوب بعد بيكون وايد زين لان نحن خايفين عليكم من الحسد و هيك 🙂💔,Negitive
شفتها مع هنودي وجيت اركض😂😂,Netural
مشاء الله عليك فنانه موهبة جميلة تستحق الدفن,Negitive
موهبة تستحق ام الدفن,Negitive
الشخص الوحيد الذي شاهدته في حياتي وإستفدت منه الجميل فيه يجيك من الآخر وبالمفيد بدون بلا بلا ولا كلام فارغ يعني هادا الشخص تحفة لن تتكرر,Positive
اول اشوف بنات هتتبضن 😊,Netural
اني مرتضى من العراق ومن نوع الي حاب اطور من نفسي ومن دخلي المالي وصراحه انت عالمي وكتاب عالمي اعلق واصقك وصراحه اتمنى التقي بيك واصافحك ع القاك الجميل والممتع,Positive
يا حظي يوم الي صدفت هلبودكاست و هل شخص ما شاءالله عليه قمة بالرقي و العلم و المعرفة بركان معرفة اسمعه و انا نعسانة و مو قادرة أغمض عيوني اجاني نشاط مو طبيعي ينظف السمع و العقل كلامه,Positive
الله يخلف على الي هو منهم,Negitive
لازم لابتوب  ولا بالجوال يمدي اسويه,Netural
اللهم رب السموات السبع ورب الأرض ورب العرش العظيم ربنا ورب كل شيء فالق الحب والنوى ومنزل التوراة والإنجيل والفرقان أعوذ بك من شر كل شيء أنت آخذ بناصيته اللهم أنت الأول فليس قبلك شيء وأنت الآخر فليس بعدك شيء وأنت الظاهر فليس فوقك شيء وأنت الباطن فليس دونك شيء اقض عنا الدين وأغننا من الفقر,Netural
للأمانة وضح أشياء كثير كنت احاول أتعايش معها رغم أني كنت أشك أن مساري خاطىء بس أيقنت ان هذا الشخص لن يتكرر وكلامه من ذهب  من أجمل الحلقات اللي تمنيت انها ماتخلص شكرا على القائمين  وشكرا اكثر لـ الأستاذ ياسر الحزيمي,Positive
